0,1,2,3,4,5,6,7,8,9
28.867809258235162,38.83643426698747,68.08729067231856,38.72695204464846,54.55323937483478,50.755011459981965,35.29490543303704,65.26464126797686,62.70157594319518,64.45121248584562
32.91759287608024,38.75231212848561,63.682986290056455,38.910754032166025,51.43443877587034,55.72885214695517,35.096442418632414,62.51363443602872,61.271979637265005,62.14643170062535
29.99544638840291,35.00557348416478,67.31017385642728,42.700113339477376,50.22946926067953,53.5005912971191,32.76864071830969,64.192569954304,54.37566590404001,68.13655936685002
31.20234821520993,38.91278106477343,64.67147981991093,38.71137513054201,54.20484572553846,49.16780558628487,40.414860606536934,68.29033837152441,58.511204072640595,67.639096963635
31.47402117073044,37.06515195976518,66.35991397149797,40.83032297777526,53.84205701916458,51.88243777795531,33.87006128263532,62.79175570957843,59.9326437497549,64.24442286032917
29.999684660785945,35.04776120718389,67.62665775015365,42.581588356174464,45.85931632624419,55.01447567177373,31.601181145432438,64.34717372536048,53.93078352518559,69.2020337298012
29.843975436704604,34.1706876788237,70.33218343745887,43.72469579546821,43.928130905832,58.023979377763936,33.23784023907691,65.69830058384528,55.56594862428864,71.05225526408358
30.238390305110915,35.97199873434996,67.51678231317624,41.63599350684303,55.702617772323336,53.18595207142655,34.97879352723345,67.06931634244026,55.6929086953023,69.96009095522683
30.98041840306093,34.48100419810734,69.0881470239624,43.38490126342295,45.09847680384927,54.261080598783444,29.86550659276594,60.44240991796285,57.000697407688605,66.9113651555728
31.728328502423196,42.02994221367959,63.16458794051079,35.739374684097264,55.338842259796884,53.53048626127019,41.18059520792364,65.32121356803114,65.54415687341746,60.49816152741272
28.581456764609477,41.34525202721734,65.8550424041797,36.241385335310326,47.34456514956447,54.66968372477025,37.2697208774833,65.10170550329875,64.41473725197017,61.27736119115791
29.61311219102784,42.04289886107379,64.38552037389196,35.779241981853644,50.50736402972301,45.54521711772577,39.77459494215425,66.70506732327934,62.48437991600954,62.690249944693235
30.657094290142002,40.76483241589667,65.03551549229098,37.05719249422079,59.14315537117733,49.000183171766565,41.949979456001856,68.27873221623209,61.63748046442294,65.2251703520194
29.629211535064268,40.04433787792282,66.32291326012393,37.63045136707297,47.0974006078094,60.821361234439685,38.89716076920618,69.07880706756706,61.238710021737674,67.95789616836515
29.525248345850162,37.44137928817357,66.08575491436578,40.38221257276689,49.33932077254037,48.5555623041484,33.94359115495621,65.22776503104781,56.98886959902796,66.09670893916307
33.168596081673,34.71216105916343,65.21896548603792,43.03814349537961,46.83834349126355,52.141278065788015,30.688508695221607,59.007488346041086,57.40768336601019,64.99528550790225
28.412676070820563,44.99123353233278,65.23811080674668,32.92180680430872,52.16130343360023,51.19423361701392,43.85995467715983,68.34507362628857,68.19112578188523,60.49571351567412
31.978136315704415,34.176471120816935,67.7528565027824,43.65022342920412,49.0051657065469,51.93028582098452,31.788764129493487,62.11905757029973,56.55911618684875,68.21352168462387
29.76865933446989,42.579574821226764,64.58789941562024,35.11856969423569,54.817046372260435,51.95001345781737,40.30142194679312,66.9117131509981,64.6184728084807,62.23534755099497
30.488768401274058,36.78699450094645,65.55893854172544,40.91758601464471,48.57944543451958,54.638355881250995,33.85171612290038,66.71302274642021,54.44438921850702,68.69990783218189
26.75904311374163,44.329986067887965,65.2760429199567,33.537861497086325,59.299861357714825,48.40284241025428,43.875892767647066,68.86091449034637,67.62953491256063,61.900529007928014
31.73205527008727,39.61679555378133,65.36479222739445,38.16451432282848,45.59379637416466,50.66490331690769,36.034615337954214,62.176238356068296,63.147457425251154,61.812468473858374
29.486692627096254,42.203314344784694,62.56158305429535,35.52946977475943,51.84545196390637,52.238503093292785,39.6278894407941,66.26030230269161,64.02972176767686,61.760576589430855
30.67150633117403,36.862097864740655,67.06858771044834,41.00609866056267,46.5660648200766,51.32932834202871,33.41385733702966,64.6105426327624,58.420244300577295,67.436181968845
29.263164086389555,37.04354909523915,69.06857311791394,40.75977119802097,46.24006759105338,51.76647661288306,34.392697351460534,64.49694481609788,58.63849654160998,66.67496087459793
30.627565811652428,34.91286762948751,68.01318298891714,42.733302456013334,43.706168511314104,54.259403378355714,31.78153951573587,61.88933520815827,58.212225028147195,66.9905436146221
28.55057212659106,45.590446907640576,64.0047445366398,32.277557218660014,47.57188804908776,54.36487383143323,43.561939808650536,66.79711769205377,68.84086092518561,58.702545860996274
30.55971101565247,38.57749860332996,66.27667262638288,39.25628929690586,52.69619625339577,46.75095244760174,39.212406641904124,65.53803696391662,60.78710556343374,65.4868926028468
28.933109655461934,41.621339728163434,65.01981042449499,36.15248277056903,52.6810468605864,54.1827432195394,37.710425169386866,66.78386685079431,62.088155707020846,62.686394997206484
31.98577326722645,36.61584643364432,63.61497723649514,41.06538899492836,39.73198424059366,48.66075679385653,35.29882077921765,65.62277832604177,53.35430715684631,68.66674188814659
27.506083744237163,38.62158017944683,68.37141762872949,39.13242892176415,47.55625901781444,55.668059737413245,33.915628649118965,65.652080366007,62.743288080235374,66.06813242595263
32.49132316188011,41.16535476719401,62.18763595019507,36.61930803484584,52.98240359201222,46.73614094539559,41.17993359766377,64.79966282030684,63.91926563091106,60.93902587513539
30.316296959472833,37.17588175683974,66.4932567129039,40.546611788616865,52.19761269264109,51.32088975175382,36.67861109091447,67.7232794087984,57.07568482063909,69.35451444410513
28.60210047677812,43.71598240366076,63.76708706230277,34.061546244362034,45.64604374055525,53.71056719782012,41.840450979867285,67.29168617772498,65.10847682503328,61.82456741458775
30.384212742879978,40.44142995152874,65.22156368222382,37.28871975718525,44.524248475258176,51.4889102344237,39.085697693747385,67.1305994461766,60.43699862225183,65.7716919917807
30.29193750691616,36.76566193401042,66.42005096575532,40.88061337729458,48.351259737159964,51.20118622206419,33.49427066649043,65.7704793157976,57.67738993425083,68.03954317283234
30.101070130837712,38.032625371242645,66.45223336071547,39.679241724375565,46.935698411998246,55.688966481449675,34.49663454614079,64.70770755925183,60.56151433641238,65.63451054269069
33.539725254060144,39.65073733225963,62.288495932719854,38.09104360721478,39.51874329706356,50.70652432947248,37.541508793994055,63.967813975116755,57.59451636071521,63.8362591403621
32.86039874835163,37.51902264814895,64.40410070423574,40.345544817583,46.93151390603955,51.14610844662645,35.89216921957079,63.45218857772576,56.943245650554566,65.12446403097931
29.731548007864898,44.226748082704624,62.63690640345931,33.59713556155167,49.60726627803376,54.552152080217944,42.78099671161692,68.02098642524744,65.15170752891761,60.6682163799005
32.200251864369314,39.49697623159907,64.44538202529237,38.19439537641807,53.777542890878564,53.91221955305679,40.589206462699856,67.62133218689837,58.545315233770985,66.17247875801486
29.248083881369705,39.78681128216859,66.47478936629157,37.876788262053815,52.81960164704166,56.60575947329392,36.923881916727524,68.2015174027944,59.70081850739626,66.24257136118432
30.178595544912273,37.59004095699668,64.97419368305346,40.19855186595397,51.38233935918469,52.0688185780113,33.28645444487355,63.68119031817114,57.494922055433314,65.0358256400274
30.147365753862,38.01690665483463,66.4261756192778,39.68898959351587,47.527194402482536,45.32612415112333,36.01100460968691,65.92626712476381,57.01496328058061,67.28922075876179
27.745005528405006,42.5914610724758,65.39071307187848,35.338510705286396,46.3665119850513,46.94488862899413,37.13970847455284,64.74029774083121,64.45271816182333,59.767425171247815
29.791996153587625,40.47809822622047,65.95213683138222,37.104074723723976,49.44389761605456,53.72682234430513,38.267310364794,65.81906669952923,63.51832255451863,62.82086856059988
32.99045739138459,40.49653273411054,61.23669798089298,37.31933016683061,52.578048081287854,49.6317707848978,39.26607391286087,64.91972241327744,59.766426266062574,62.97156481915313
32.85026538395089,32.985740682582914,65.80612807353226,45.03905794623519,48.29452776189264,54.06108078395587,29.892822661715357,60.95854695730689,52.4406500500777,68.24242480792671
31.900854903666744,36.504208994998095,67.79870098730366,41.17922686287382,54.05316448632233,52.188138474088205,32.50770895773934,61.356785781437544,60.52304783549489,65.00720358461749
27.201699882910983,34.976865935505685,71.92488646695512,42.82435732265611,46.75442627402383,48.99360704052033,32.32656530968019,62.95808616735577,57.93138865789491,68.4192636910811
28.676674033935434,40.56653754764729,66.74233480429398,37.10231631505697,56.88833722545757,55.40148215758776,38.25088958676239,67.48517857209275,62.63814149675175,64.62307724357586
31.647595414106323,36.86315408618226,64.74629887912442,40.94487145184551,45.27574634061477,49.79364548747387,32.29878472893127,61.03504260981008,58.543472900880666,64.25113617395598
28.559432931354227,42.4046274306016,65.09198875921803,35.47535778409969,50.26403184939242,54.03289122254124,40.256382077316616,66.88165550360627,64.54062069648516,62.463574095797775
30.01276189516076,40.92521773045942,66.62988661938157,36.85555758174503,48.43251913605445,58.57391589528724,38.93994300533732,66.26523051968621,63.52536646202737,63.836070454240115
30.1389805327682,38.730346073162515,65.14966705717094,38.98161220805158,56.68558685606965,55.599868403655876,37.22552152392179,67.17002420254393,58.09710325265475,66.71729091795976
31.20678781849113,38.95701799672207,63.7570604407002,38.83337306948821,51.85022163482279,49.845380071182625,35.61470995922741,63.479263637360816,59.35093648895254,63.29461841318492
30.633416850306208,41.36260764383087,64.15974655884015,36.3679729427312,44.8781541103974,55.89648782786038,40.951121531807196,69.62132977429012,60.16034180116079,67.23939075615534
28.040183748782717,41.09063007768975,64.83393398451102,36.59013084853327,54.66778947290019,51.51834353452013,39.246042291151454,67.51657285542576,61.72471817875345,64.58586009695891
30.414479013093164,34.94782215179964,67.19550629205499,42.76805439338871,48.550870555666776,55.97886228474456,31.254032630207806,61.84080103009834,56.754336389377414,66.68620035435707
27.70538870592582,43.29270238911494,66.04898064229347,34.31192662161726,46.22856386980042,58.47870434440631,42.531502407800815,68.55401905770493,66.50301879351048,63.30882791550715
31.959046356534184,36.54153995866658,64.30570175422923,41.24219922189753,38.567812535440325,50.16061508863217,32.61135095238701,64.36076478404833,53.80598653393001,68.228307741633
27.93767943310465,35.73735975332901,70.62103508846573,41.99803708127295,55.11837905156928,51.76231095987318,32.929417178985894,65.11516898774194,59.55790833437707,68.74587943756919
32.01780708724433,40.343742996962824,65.34998642180699,37.36778166148652,45.584717627238376,52.75085128551836,39.68249260053916,64.5166693055153,63.40610483703263,62.84519708762526
33.223736977586015,40.205266790931006,62.29506369392236,37.42081044355419,50.80345024220356,51.216018814138636,40.953675066400535,68.01850133575307,58.60526168827279,66.04266592903492
31.088562234076335,34.775621157562874,66.76331724198259,42.8705767219432,41.011895281744366,51.488369955316045,31.626816008804553,63.9425519934114,53.69059792097228,69.73304809039121
29.619791588915316,41.970642830670265,64.22412920834478,35.757004139036056,51.81148087652818,51.74937996256327,41.20638466180495,68.9554773464469,63.14324564331694,64.92710260894441
27.85544180082154,42.46984219295587,64.53837456363995,35.359600844612565,57.162538336996995,48.85995292014597,41.13506160107166,69.29678395568384,63.53252547975073,64.01345643137175
32.35019167410228,41.94045046571447,63.16302663639354,35.77841655592587,48.66554070880108,50.85855248501472,40.94460701285406,65.46775472531196,64.20864966436883,61.68576287792702
27.563658525510665,38.76126763106085,67.68319895968094,38.88663129980209,46.489208823865916,58.616736440429754,36.91135593418059,68.20362529664958,59.54655148321174,68.23307606703791
32.507720733759,36.99170630159776,65.57191688391558,40.71465296541797,52.062943506504666,52.87788173372038,33.4082647878444,62.22753389113094,58.11415649234314,64.88835283073452
31.50529112759986,35.434495897889775,65.50571044362415,42.40593527545622,46.639671762266985,52.20013746741472,32.64443136198989,63.77484321854938,56.549958499665486,68.25274386685828
29.187723870061436,44.31461039489807,65.89484619180071,33.56162404643544,54.21016704122696,55.92174433038798,44.89521563310429,69.59052520798933,68.0098187693749,62.526019789266755
30.306640773211296,41.21871557578112,64.81892766178947,36.56910866132211,49.983253497991406,53.895917096027894,41.10788524552384,66.22234522513305,64.08993558880522,62.21203742412777
29.17475253219312,39.469633857209374,66.68277930706537,38.31707412062596,49.645466556360105,55.868923046157526,38.004512283852186,67.39853518795998,60.32089989265491,66.71431174504552
27.839248073580237,40.49873958529832,66.03311591738097,37.262662580758274,45.09598933952794,53.42507018837216,34.569211589905656,64.371015755453,61.949420983366714,62.874001283038666
31.521539952660316,35.88043049874702,65.55138431497207,41.993620723913786,50.66499890510487,52.49469698006868,32.962803868894326,61.427625542070444,57.088214365777155,65.36173347027449
30.355978433769256,39.89362028469639,66.11023394374614,37.81257854394147,47.897108392722785,51.06749950544697,37.02169129716702,63.18197164871814,63.050465602764646,62.34664150931262
31.070128216938492,38.99757423998215,66.07240225427743,38.81805378076421,50.47017740668627,52.80551050359606,36.423005511698264,63.40869650109177,61.97073443134191,62.397512010761446
29.142691915832565,39.65583234801891,66.19200481997177,38.01362306084677,48.507967998647295,46.90162781300322,36.04842124558687,64.78434003494124,61.64733394039064,63.76566172497187
31.210574213786852,37.89825598690405,64.75499118293641,39.910857940118504,45.59336869893163,53.40240836872579,34.75414351149459,62.55288487408396,59.19876650590151,64.42340880622561
30.042918537580658,41.67526513147866,63.523446522762455,36.04903712568864,52.325657524295806,53.0498814541813,40.956470922690514,67.76411027043065,60.619915414256226,64.0592609871742
32.362274682925275,36.66754694541256,65.29423595798866,40.99626325964074,39.40271022868526,55.520504803892585,35.60167874165725,65.02737591486083,55.25202360546949,68.63370830057374
27.924049674745756,45.4120448156569,64.80632214076651,32.36491110457237,51.484015127061234,54.680846396612154,42.01186609142725,68.971019046704,67.51373357145376,60.11599424321661
29.607170082371063,33.842066304012846,68.59513556530663,44.14676180674096,46.460923387510945,52.85865466607548,29.617144143517223,61.576085292929655,54.207871474337885,67.14645147293675
32.983070558232605,34.42052809193274,66.72385283712609,43.373764586010225,50.85590833176164,49.86085141688481,33.53337141802566,62.77302750571385,54.58130590531652,68.88138920211506
29.06158085977795,41.504300591820055,68.50239002195903,36.15947893235101,53.16556274774082,50.83530247721448,41.76278059565563,66.17154380992359,66.54837616568437,63.267336621534646
29.56251204618558,34.510336239793844,69.08119275345184,43.15565313084262,45.56052304328053,59.592244312661144,32.580211957916504,64.3343888784295,55.72713578547075,69.79321547787987
30.292354438601905,43.68812243022178,63.62229202607332,34.1334394572524,47.160005275201236,52.74235560696669,41.23186311844689,66.86470847468783,65.2148540245829,60.69789605207876
31.322912961355936,33.798490437256234,67.3213596892979,43.96187550473534,40.62196996757976,50.50412180756424,31.008742222069888,64.62447075420599,52.10806826092884,70.88103700934482
29.688664814511444,36.950165388061436,67.04153090138641,40.75003894130823,41.7143049634255,47.362617855898414,32.0718896552925,66.13668600733841,54.46882796457225,68.69513498493176
30.629102809919146,40.124445279552056,63.45964544468995,37.55135523435439,53.02718310977336,51.629518353703936,37.17539676122765,65.85826985387484,61.133683800950394,63.87184942903003
29.37013192891279,42.18538782146186,64.6298473298288,35.582016338798034,51.42234461522206,50.58348981582107,41.90940034131875,68.54674208502809,62.366919073127086,64.37363178653831
29.795423238066178,36.45489558604231,66.53922563883114,41.372712955505044,50.93333522752843,54.06175826692995,32.606257005267054,64.45659184846598,56.76969400347973,67.56543011510519
27.33552923075174,39.93814517290464,66.55625947337924,37.73637596222506,45.29877074028016,54.525111061266806,35.58119072039606,67.16872282366423,59.685662211935984,66.30208879369849
29.516457951695855,42.20399028175187,65.5893388609792,35.498844789623725,45.53910533380802,58.15780704032652,40.801573024281375,69.05036077156053,62.87435841498544,65.69421717293604
32.588423832031566,40.27827073257123,62.7492423609425,37.57569554121018,55.258034783012235,54.72669431679336,38.787221395150794,64.31144440136495,61.84559181817108,62.15843167985818
29.58344670449831,35.62816218702262,68.18377704563815,42.18015829985248,48.52688341077596,57.45247966045026,33.2103582430785,66.95357193791031,54.37504580517097,69.80538574115843
31.480226057747867,34.49758442008776,67.87563797534929,43.38824469753431,47.88110904409496,53.97618988199069,32.07864687077643,63.37757069747282,53.973783722577394,68.42695664713543
29.95475839928866,38.7252166173095,66.28017017531113,39.0754242210477,57.17379385605792,49.52602871748123,39.334832318576574,66.32051939747208,61.83397433214058,66.20984897960783
30.302793660013453,43.88903369297674,61.5168353416291,33.960572670412645,54.08003075071496,55.47265469288797,42.55206846683018,68.51188819432636,63.6439969739886,62.144519719084514
29.711291525771845,36.501308306676655,67.04956559653336,41.114592141746805,43.992860404092504,53.04331141369228,33.252264133592405,66.82584136861138,56.152023876639475,69.31869467258241
30.271379486477304,37.707377631646295,67.24591983852805,40.05403851708379,48.64776460612415,53.655958153664045,36.99341435204969,66.96985277414699,57.55733243174372,68.60150420398385
31.158060371833855,39.79238629599135,63.60254164510142,38.05367216405259,50.006985564399734,51.41474436305895,37.04292145322277,64.13273137126461,61.65944664098872,61.868146320959845
30.555577414560517,34.65093880792528,68.26062662059238,43.17241697400368,49.313365080075116,54.524246989412944,32.97880102335813,66.17155562926109,54.56869002750872,70.74681844439195
29.58091512929195,45.398882318471145,65.87005385733943,32.377246976190435,52.09063072729222,53.044770426047634,45.12616795357374,69.76427715572382,68.94995716751635,61.507532931421544
26.931020228672867,39.214058758591065,69.49097127514707,38.52108308046834,51.62180391661309,56.60179349350048,37.27208749297071,70.04868000131813,59.52909867485625,69.17061286906961
30.75462490731944,35.8562048577353,66.08851637087268,41.86496806794878,46.637774666200414,52.22003374542276,31.14740385227701,61.20124166945748,57.98552427319319,64.74490543409078
31.5004491139186,35.76294688822025,68.00162993828849,41.96715955582761,47.87484742212886,52.510508948894866,34.25925281551472,64.76193955075775,56.57556705481428,68.47619813491974
28.35905027390637,45.05537311413562,66.31729015392658,32.90998466072262,48.114556424353445,50.61474075142781,43.35599595336658,68.35717014968718,66.46087976136468,62.05956685008201
30.78461259545352,42.498960004014975,64.60032567454321,35.24825067259005,56.60574356853168,55.59494660547345,43.025470322899636,67.91962757429356,66.69247214042487,62.38217999817299
31.36878868250583,37.07308157946084,63.72388967631571,40.758598633612934,44.33414366108262,54.66635924784275,33.24062873689098,64.37441326247226,55.61212826286406,66.84722846263756
33.37384461557918,39.20041688169567,62.363895042292015,38.57990619440167,45.33723612693203,52.05933291202132,36.545624668035515,62.17274657299885,60.27936934818266,62.086513999472295
31.402597370118258,35.658462539779094,67.35948604040581,42.04365703472001,44.255434861912306,51.82008259475274,31.628472951624467,60.98587921050561,57.301862735839606,65.58275754023893
29.565164710879785,36.745733456093454,66.749220169062,40.977129723946845,52.92152287257227,52.47451201848432,32.3433226066992,63.35284534313797,58.996723062975164,65.32423568541583
30.571904190073102,35.93674529577264,65.7971738202786,41.76058356981821,40.481427514085524,56.766814660594925,33.28244776709418,65.8678929530718,53.393219241068614,69.92974026457725
29.04259475597666,46.72066881339865,62.943812664978374,31.12168527310675,53.41219241072969,54.87747322187986,45.9100627962722,70.82267759647448,67.39825143863189,60.56231016282208
29.458093937882694,45.02420736166775,62.78598987376647,32.94166519460415,50.804186222266054,53.17262170169968,45.59220436551103,67.81074025130614,67.00063696926138,59.753529917723675
31.004269544031224,38.79803643400623,65.54235726238474,38.83500194263421,44.48422946756614,51.13012809762536,37.1359143620142,67.5506118840107,57.23639241170498,68.24390304871137
30.825402554180485,35.93669571169824,67.03046331178768,41.86526206673929,49.394481635369196,58.527834546594356,34.91107365404296,65.72338215452884,55.26082718709519,69.3593721914429
30.793099196942617,46.177778179019334,61.24838438984837,31.876586040848007,52.688794539984215,52.9419144144803,47.07161951588097,67.12790807614655,68.24274884090121,57.32630358321963
30.89131900317701,40.86849092813932,63.25031997968007,36.85716696230375,38.21466953772332,54.672725531083735,38.353946124242995,67.13754537610237,59.629738746106774,65.02756899150248
30.40795125467687,37.86516597240398,66.40868884848327,39.876640705122604,48.63978137893172,53.8608275133777,34.7130817347904,65.33110060810355,58.99433526860899,66.27021331031364
31.889931698086645,42.59841948328957,62.99476660991689,35.19573590084898,41.141351662215314,51.113145201973005,40.26338782832536,65.2422659030985,64.08958743041885,60.772908467783786
32.95894719863219,40.753466216043705,63.11503937782111,37.01371845904771,48.00884810173155,52.06138596195683,40.149363710212086,66.53798338504596,60.48831385743449,63.90473998871318
27.996144045491217,41.38180891106119,67.40371959590973,36.23466413165681,49.43536363649746,56.23138739288004,37.713208142031675,65.31888837822959,65.77743178116256,61.68904686843669
32.52606534977858,33.51230916128567,66.28062225713298,44.440846957592086,45.391746073050726,48.20123708745332,27.360250424181636,60.46443885361977,51.11393120568353,67.30171829606003
32.489120517659735,37.26885571988924,62.82867611725342,40.44570633716479,44.41750246780989,52.8721120022618,32.835550667801776,61.92817611902441,55.67620353716667,64.34357839028237
28.66731486834301,39.592416293769894,65.54263951837052,38.13355727434212,50.671602335501134,54.30640901502344,37.9231151925893,67.67434448328986,60.41947873443417,66.58452695158546
31.941816647023415,43.885417043374225,61.432815152385345,34.4231326829826,47.93537253538102,52.80753076047693,45.22339150344794,66.81275855938549,64.884050347339,61.38525758960022
29.59302974896537,41.531693329979795,65.63264107604594,36.11818502362269,51.90280267425443,55.833380702064424,40.213913852738095,66.37449584853569,64.48482997773529,63.323361094844984
28.16220834953897,44.11923817103077,64.65865644525364,33.71035635505011,48.66896181973308,52.55115574968637,42.199235604262,68.39753329434214,66.56336724619467,61.272989022435354
29.871609873061928,39.41920434144031,65.8577988735782,38.315012059060656,49.64222334818008,58.991956428059865,37.64583474428097,67.17592615949172,60.03372120824754,66.4315799478743
27.89166844010734,42.29629484582397,65.69214445447706,35.38244403858033,57.69638777630864,52.6996379619938,42.75352253306655,70.30063558775966,64.3296355020165,65.11997273018791
